ticket_id,tenant_id,opened_by_user_id,created_at,priority,channel,subject,body,resolved_at,csat_score
TK300455,T1023,UNWY1MTJYE,2025-08-22 20:19:19,medium,slack,QnA responses irrelevant,"qna giving nonsense, not grounded in docs",2025-08-23 14:27:09.741913241,2.9
TK300456,T1031,UMNAVYCS44,2025-03-28 16:24:20,low,email,SSO not working for new hires,"onboarding blocked, sso error pops after creds, urge (running v3.9.5)nt fix pls, region APAC, mostly on iOS17",2025-03-30 00:22:39.167303774,4.6
TK300457,T1014,UK5C3Z6J5Q,2024-12-24 11:33:17,low,phone,SSO not working for new hires,"new folks can't log (running v3.9.5) in, sso handshake fails, okta config seems fine, region LATAM, mostly on iOS17",2024-12-25 00:57:31.279335977,3.4
TK300458,T1013,U2T2A1Q4P2,2025-02-20 04:11:48,medium,teams,Audit trail gaps on weekends,"weekend logs missing, risk for EU region, mostly on Android13 pls advise quick",2025-02-22 00:46:41.566092991,5.0
TK300459,T1029,U7MCKUM88B,2025-06-15 16:29:36,medium,teams,Webhook retries too slow,"webhooks crawling, retries hours apart, downstream SLA toast, mostly on Windows 11",2025-06-17 04:08:45.922724442,4.2
TK300460,T1017,UBPAVAJIMM,2025-11-05 13:35:11,low,portal,Webhook retries too slow,"webhooks crawling, retries hours apart, (running v4.1.2) downstream SLA toast, region LATAM, mostly on iOS17",2025-11-08 08:36:18.439272320,2.5
TK300461,T1014,U54C6P1LLH,2025-01-20 13:16:51,low,slack,Audit trail gaps on weekends,"weekend logs missing, risk for EU region, region APAC",2025-01-22 17:47:45.423935575,4.6
TK300462,T1014,UQJT510LK8,2024-12-03 02:20:06,medium,slack,Export to CSV missing columns,"downloaded report missing key c (running v3.9.5)ols, broke our pipeline, mostly on macOS14",2024-12-05 02:56:55.489578241,4.4
TK300463,T1037,ULHS95TWBQ,2025-01-31 18:07:44,high,email,Anomaly alerts too noisy,"anomaly detector spamming, ne (running v3.2.1)ed tuning asap, region EU, mostly on Windows 11 pls advise quick",2025-02-02 03:50:24.205632273,3.5
TK300464,T1031,UYE71TWD96,2025-11-09 19:29:25,low,email,Webhook retries too slow,"delivery lag insane, partners (running v3.2.1) yelling, any hotfix?, region EU, mostly on iOS17",2025-11-13 01:41:14.247862900,4.6
TK300465,T1011,UEFJ31EGOM,2024-12-04 12:35:28,urgent,phone,Audit trail gaps on weekends,"weekend logs miss (running v3.2.1)ing, risk for EU region pls advise quick",2024-12-08 09:10:10.186703911,3.5
TK300466,T1011,U7OJ98BYTE,2025-09-05 22:41:31,medium,email,Export to CSV missing columns,"downloaded report missing key cols, broke our (running v4.0.0) pipeline",2025-09-09 09:33:22.922995148,4.1
TK300467,T1005,URZVZZG9BC,2024-12-24 13:54:32,medium,portal,Anomaly alerts too noisy,"anomaly  (running v4.1.2)detector spamming, need tuning asap, region US pls advise quick",2024-12-25 13:36:23.637547770,5.0
TK300468,T1030,URY6K7AYLP,2024-11-28 14:46:54,medium,email,Audit trail gaps on weekends,"trail holes after midnight ops (running v3.9.5), scary for audits, region EU, mostly on Android13",2024-12-02 08:56:44.046914790,4.2
TK300469,T1022,UNW03VM1U0,2024-12-12 20:03:02,medium,phone,Export to CSV missing columns,"csv export skips cost center and pro (running v3.2.1)ject fields, finance mad, mostly on Win10",2024-12-13 15:49:19.517828824,3.7
TK300470,T1001,U5EP3NQ6FX,2024-12-27 06:41:32,low,portal,QnA responses irrelevant,"qna giving nonsense, not grounded in docs, region EU",2024-12-29 21:13:39.091879463,4.3
TK300471,T1028,U2ZQYJM3PP,2025-01-06 12:55:00,low,phone,SSO not working for new hires,"logi (running v4.1.2)n bombs for fresh accounts, maybe SCIM sync lag?",2025-01-08 03:33:04.024156801,5.0
TK300472,T1018,UPKHF33GUW,2025-04-23 20:48:01,low,portal,Anomaly alerts too noisy,"noise level crazy, ops ignoring alerts now",2025-04-24 10:11:52.404657154,3.5
TK300473,T1014,UE2J51B3JC,2025-07-26 01:44:44,medium,portal,Webhook retries too slow,"delivery lag insane, partners yelling, any hotfix?, region US",2025-07-26 21:25:39.213510360,3.9
TK300474,T1031,UGPFWCINVS,2025-01-07 23:14:10,high,portal,Anomaly alerts too noisy," (running v4.0.0)alert storm every morning, mostly false positives, region APAC, mostly on Android13",2025-01-09 06:48:05.296986025,4.8
TK300475,T1026,U5ZFC1K8J0,2025-09-25 08:33:04,low,portal,Audit trail gaps on weekends,"weekend l (running v3.2.1)ogs missing, risk for EU region, region EU",2025-09-27 20:41:02.796133945,5.0
TK300476,T1019,UDP4FMPM5H,2025-02-23 01:44:53,urgent,slack,Audit trail gaps on weekends,"weekend logs missing, risk  (running v3.9.5)for EU region",2025-02-23 19:43:03.315194326,3.8
TK300477,T1017,URNRNUYHE8,2025-05-03 07:46:58,high,teams,Mobile app crashes offline,"offline sync t (running v3.9.5)riggers crash, started after v4 rollout",2025-05-04 20:28:59.365369645,3.9
TK300478,T1000,UY0VQXO2DW,2025-04-29 13:56:12,medium,email,Mobile app crashes offline,"field reps stuck, app dies when offline mode ki (running v4.0.0)cks in, mostly on Windows 11",2025-04-30 11:37:59.128503274,3.5
TK300479,T1017,UW689MW68M,2025-01-15 04:04:15,medium,email,QnA responses irrelevant,"bot answers (running v4.1.2) outdated stuff, pricing info wrong, region US",2025-01-16 19:32:58.938049688,4.1
TK300480,T1031,UDH5N42RLO,2025-02-26 16:42:15,medium,portal,Mobile app crashes offline,"offline sync triggers crash, started after v4 rollout",2025-02-27 18:48:54.563526232,4.6
TK300481,T1025,UPRB2JA2LP,2025-07-24 05:37:49,medium,portal,Audit trail gaps on weekends,"trail holes after midnight ops, scary for audits, region EU",2025-07-26 04:13:26.763620195,4.7
TK300482,T1009,UANLIOBL7V,2025-09-18 18:59:22,medium,email,OCR results are inconsistent,"ocr keeps jumbling invoice lines, maybe related to new patch?, region US, mostly on Windows 11",2025-09-19 21:53:27.930498602,4.7
TK300483,T1020,UVA1QOXM8B,2025-10-26 17:57:30,medium,portal,Audit trail gaps on weekends,"trail holes after midnight ops, scary for audit (running v3.9.5)s",2025-10-28 03:37:29.130860590,4.7
TK300484,T1016,U5AGP60Q2O,2025-05-10 10:42:25,high,email,Audit trail gaps on weekends,"trail holes after midnight ops, scary for audits, mostly on Android13 pls advise quick",2025-05-11 03:33:46.185945668,4.3
TK300485,T1008,U9W7RPP9CW,2024-12-22 15:33:06,low,teams,Mobile app crashes offline,"field reps stuck, app dies when offline m (running v4.0.0)ode kicks in, region APAC pls advise quick",2024-12-26 14:54:04.526520615,3.5
TK300486,T1002,U3S63LC6P0,2025-09-01 09:47:32,low,phone,Export to CSV missing columns,"csv export skips cost center and project fields, finance mad, mostly on Windows 11",2025-09-01 20:37:49.902705610,4.5
TK300487,T1010,UX4MIVL590,2025-05-30 01:25:16,medium,portal,Audit trail gaps on weekends,"weekend logs mis (running v3.2.1)sing, risk for EU region, region US",2025-06-01 18:07:32.241245300,3.3
TK300488,T1031,US7XZFWSAN,2025-02-28 23:45:40,high,email,Mobile app crashes offline,"offline sync  (running v4.1.2)triggers crash, started after v4 rollout, region US",2025-03-01 23:20:44.810185999,4.3
TK300489,T1002,U92G1IPJJ9,2025-08-19 08:38:15,medium,slack,Anomaly alerts too noisy,"anomaly detector spamming, need tuning asap, region EU pls advise quick",2025-08-21 14:34:52.046243860,3.7
TK300490,T1036,U6BU9XRDT1,2024-12-07 20:44:46,low,portal,Export to CSV missing columns,"csv export skips cost center and project fields, finance mad, region LATAM, mostly on Windows 11",2024-12-09 05:25:47.517431772,4.3
TK300491,T1036,UNI4ZF5187,2025-01-04 01:27:05,medium,phone,Anomaly alerts too noisy,"alert storm every morning, mostly false positives, mostly on iOS17",2025-01-04 12:06:55.712659874,4.1
TK300492,T1013,U7FCYQ8QDS,2025-06-28 07:30:38,medium,teams,QnA responses irrelevant,"qna giving nonsense, not grounded (running v3.9.5) in docs, mostly on Win10 pls advise quick",2025-07-01 03:57:15.118287507,4.3
TK300493,T1015,UWT3HJU31F,2025-10-24 01:13:02,low,phone,Export to CSV missing columns,"csv export skips cost center and (running v4.0.0) project fields, finance mad, mostly on iOS17",2025-10-26 00:35:27.980136471,3.8
TK300494,T1017,UOG1011HE9,2024-12-19 21:28:29,low,phone,OCR results are inconsistent,"ocr keeps jumbling (running v4.0.0) invoice lines, maybe related to new patch?, mostly on iOS17",2024-12-21 20:01:16.045272642,4.3
TK300495,T1020,U22BE4N252,2025-07-29 00:33:12,medium,email,QnA responses irrelevant,"responses off-topic, customers confused big ti (running v4.1.2)me, mostly on Android13",2025-08-01 05:10:20.978713842,3.2
TK300496,T1007,U3UZ3AOEAO,2025-07-11 08:37:12,medium,phone,Export to CSV missing columns,"downloaded report (running v3.2.1) missing key cols, broke our pipeline, region LATAM, mostly on iOS17",2025-07-12 09:02:04.444015912,4.3
TK300497,T1022,UBKAZJMWN2,2025-04-07 18:01:59,high,teams,Webhook retries too slow,"delivery lag insane, part (running v3.9.5)ners yelling, any hotfix?, mostly on Windows 11",2025-04-10 01:28:52.632452026,2.6
TK300498,T1033,UBHO4UW2AW,2025-01-26 01:06:24,medium,phone,Export to CSV missing columns,"downloaded repo (running v3.2.1)rt missing key cols, broke our pipeline, region US",2025-01-26 17:52:18.677715944,3.1
TK300499,T1001,UR94TEVWLQ,2025-07-22 13:19:44,medium,phone,QnA responses irrelevant,"responses off-topic, customers confused big time, mostly on Win10 pls advise quick",2025-07-24 04:46:41.826891881,4.0
TK300500,T1010,U0ZVQLQP66,2025-05-18 19:55:16,low,portal,Audit trail gaps on weekends,"trail holes after midnight ops, scary for (running v3.2.1) audits, region LATAM pls advise quick",2025-05-20 03:15:10.753490686,4.3
TK300501,T1017,U44LHZAL40,2025-04-08 20:49:59,urgent,email,Webhook retries too slow,"webhooks crawling, re (running v3.9.5)tries hours apart, downstream SLA toast",2025-04-09 10:18:49.785845672,3.6
TK300502,T1030,UYBGI0RR0T,2025-01-04 10:54:00,low,portal,Audit trail gaps on weekends,"weekend logs missing, risk for EU region, region US, mostly on Win10",2025-01-05 09:19:32.089934730,3.6
TK300503,T1016,UCBTL97P7D,2025-01-20 13:49:34,high,slack,OCR results are inconsistent,"scanned docs look messy, tables broken, numbers missing, feels w (running v3.2.1)orse after last update, mostly on macOS13",2025-01-21 21:30:34.043378418,5.0
TK300504,T1000,UHM38KSZBF,2025-04-14 18:02:38,medium,teams,Mobile app crashes offline,"field reps stuck, app dies when offline mode kicks in, region APAC pls advise quick",2025-04-16 21:11:46.988179230,4.1
TK300505,T1031,UZBMP4JDUD,2025-07-21 00:23:53,low,email,QnA responses irrelevant,"bot an (running v3.9.5)swers outdated stuff, pricing info wrong, region US, mostly on Windows 11 pls advise quick",2025-07-23 16:24:59.277008244,5.0
TK300506,T1022,UUIX6HT3IE,2025-01-15 00:36:32,medium,slack,QnA responses irrelevant,"bot answers outdated stuff, pricing info wrong",2025-01-16 03:07:25.132588427,4.6
TK300507,T1016,UIET4AKW6Z,2025-05-24 04:34:06,medium,portal,Webhook retries too slow,"retry logic bu (running v3.9.5)sted, queue stuck since yesterday, mostly on macOS14",2025-05-25 11:15:41.339706384,3.6
TK300508,T1031,UMIZ8QAJXH,2025-06-14 19:31:07,medium,portal,Mobile app crashes offline,"field reps stuck, app dies when offline mode kicks in, mostly on Android13",2025-06-15 20:00:02.859151842,4.5
TK300509,T1003,U4LHBALHJH,2025-07-21 02:23:54,urgent,email,Audit trail gaps on weekends,"trail holes  (running v4.1.2)after midnight ops, scary for audits",2025-07-21 15:19:36.088971237,4.4
TK300510,T1031,U65X4WU1I7,2025-08-21 07:13:19,low,email,Anomaly alerts too noisy,"noise level crazy, ops ignoring alerts now, region US pls advise quick",2025-08-24 09:58:33.361529370,3.2
TK300511,T1016,UEULTMD3BP,2024-12-12 06:11:52,medium,phone,SSO not working for new hires,"new folks can't log in, sso handshake fails, okta config s (running v3.2.1)eems fine, region APAC, mostly on Android13",2024-12-12 14:21:44.847107354,4.9
TK300512,T1021,UBB6PYMA1T,2025-08-21 07:27:47,high,email,SSO not working for new hires,"login bombs for fresh accounts, maybe SCIM sync lag? pls advise quick",2025-08-22 20:49:06.249329628,3.9
TK300513,T1011,UFC9LGYTLC,2025-06-20 16:59:58,low,phone,Anomaly alerts too noisy,"noise level crazy, ops ignoring alerts now",2025-06-21 08:41:12.507950833,4.5
TK300514,T1028,U01002GOAP,2025-10-11 20:54:54,low,email,Export to CSV missing columns,"downloaded report missing key cols, broke our pipeline",2025-10-12 11:20:12.668168745,4.0
TK300515,T1032,UYTIVR40DM,2025-09-26 15:51:35,low,email,Mobile app crashes offline,"offline sync triggers crash, started after v4 rollout, region LATAM, mostly on Android13",2025-09-29 03:32:10.197230799,4.8
TK300516,T1034,U8OJGZACF0,2025-06-01 01:23:36,high,email,Webhook retries too slow,"delivery lag insane, partn (running v3.9.5)ers yelling, any hotfix?",2025-06-02 15:21:18.415532488,4.2
TK300517,T1030,U8R7SN1TCJ,2025-04-11 11:50:49,high,teams,Mobile app crashes offline,"field reps stuck, app dies when offline mode k (running v4.0.0)icks in, region APAC",2025-04-11 19:01:09.933049432,3.1
TK300518,T1009,UPA50BG5M6,2025-07-28 19:39:43,low,email,Audit trail gaps on weekends,"trail holes after midnigh (running v3.9.5)t ops, scary for audits, mostly on Android13",2025-07-29 14:59:13.362953846,4.0
TK300519,T1002,UGNPYHRFOZ,2025-08-11 13:20:34,high,phone,OCR results are inconsistent,"scanned docs look messy, tables broken, numbers missing (running v3.2.1), feels worse after last update, region US",2025-08-13 10:14:47.424420264,3.9
TK300520,T1005,UJYDAK4U9M,2025-01-07 04:19:42,low,teams,Mobile app crashes offline,"field reps stuck, app dies when offline mode kicks in, region EU, mostly on Windows 11 pls advise quick",2025-01-09 00:44:58.057957310,5.0
TK300521,T1021,URC6ZS62YW,2025-05-12 05:57:28,high,email,Anomaly alerts too noisy,"alert storm every morning, mostly false positives, region EU",2025-05-12 13:12:08.392868164,5.0
TK300522,T1007,UO4WV7AR0S,2025-06-04 22:43:34,medium,portal,Export to CSV missing columns,"exports incomplete since last push, need cost_center back, region LATAM, mostly on macOS13",2025-06-06 11:31:47.074198458,4.3
TK300523,T1027,U39MXFGBL0,2025-07-16 14:04:59,medium,portal,Anomaly alerts too noisy,"alert storm every morning, mostly false positives, mostly on iOS17 pls advise quick",2025-07-16 21:17:21.244855767,5.0
TK300524,T1001,UKZYTWXIM0,2025-08-04 14:27:26,medium,portal,Export to CSV missing columns,"csv export skips cost center and project fields, finance mad",2025-08-06 00:20:07.355865030,3.7
TK300525,T1015,UJBUOEY6DR,2025-10-05 05:56:16,low,slack,OCR results are inconsistent,"s (running v3.9.5)canned docs look messy, tables broken, numbers missing, feels worse after last update, region EU, mostly on macOS14 pls advise quick",2025-10-06 08:57:22.673559815,4.0
TK300526,T1031,U5S6Y5H3O0,2025-02-15 01:30:50,low,email,SSO not working for new hires,"logi (running v3.9.5)n bombs for fresh accounts, maybe SCIM sync lag?, region LATAM, mostly on macOS14",2025-02-16 09:17:19.875839398,4.0
TK300527,T1028,UUL6ULM1T6,2025-04-12 15:12:34,high,email,Audit trail gaps on weekends,"weekend logs missing, risk for EU region (running v4.0.0), region LATAM",2025-04-13 03:05:28.242417499,4.6
TK300528,T1029,UYO6Z1T2XC,2025-06-17 10:06:44,low,email,Export to CSV missing columns,"exports incomplete since last push, need cost_c (running v3.2.1)enter back, mostly on Windows 11",2025-06-18 02:08:37.826893619,3.9
TK300529,T1014,UWWO8NBHNA,2025-01-08 01:54:14,low,phone,OCR results are inconsistent,"ocr keeps jumbling invoice lines, maybe related to ne (running v3.2.1)w patch?, region LATAM, mostly on iOS17 pls advise quick",2025-01-09 02:44:17.601446468,4.0
TK300530,T1013,UHHIZEBG9K,2025-01-26 09:20:18,medium,phone,QnA responses irrelevant,"qna giving nonsense, not grounded in docs",2025-01-27 10:37:17.018557555,4.2
TK300531,T1015,UZ5TPWY0TU,2024-12-13 09:23:27,medium,portal,QnA responses irrelevant,"responses off-topic, customers  (running v4.0.0)confused big time, region EU, mostly on Windows 11",2024-12-14 06:06:18.388752830,4.4
TK300532,T1028,U7VPPM86CX,2025-11-12 06:10:41,low,email,Webhook retries too slow,"webhooks crawling, retries hours apart, down (running v4.1.2)stream SLA toast, mostly on macOS14",2025-11-14 04:23:28.037185805,5.0
TK300533,T1019,U2MPNSM43D,2025-06-16 05:22:02,medium,portal,QnA responses irrelevant,"qna givin (running v4.0.0)g nonsense, not grounded in docs pls advise quick",2025-06-19 23:15:12.702060242,4.5
TK300534,T1021,UJWR3XUXNB,2025-10-22 10:37:17,low,email,Mobile app crashes offline,"field reps stuck, app dies when offline mode kicks in, region APAC",2025-10-23 03:27:50.730383980,3.8
TK300535,T1029,U1R11Q7UWW,2025-01-06 04:23:34,low,slack,Mobile app crashes offline,"field reps stuck, app dies when offline mode kicks in",2025-01-06 21:29:54.857215823,5.0
TK300536,T1024,UTMOFMMWI9,2025-07-06 15:56:26,medium,email,Webhook retries too slow,"delivery lag insane, partners yelling, any hotfix?",2025-07-08 05:41:38.775741236,4.2
TK300537,T1017,U4GKWWJWGA,2025-04-01 21:44:28,low,portal,Webhook retries too slow,"delivery lag insane, partners yelling (running v3.9.5), any hotfix?, region EU",2025-04-05 16:54:28.530254909,4.9
TK300538,T1018,UKTRCGS5WJ,2025-02-03 15:26:54,urgent,portal,Audit trail gaps on weekends,"weekend logs (running v3.2.1) missing, risk for EU region",2025-02-04 18:52:34.394885311,4.0
TK300539,T1024,UU3VVBQEVF,2025-11-07 22:01:55,low,slack,SSO not working for new hires,"onboarding blocked, sso error pops after creds, urgent fix pl (running v3.9.5)s, region US, mostly on Windows 11",2025-11-09 02:52:46.504395650,4.1
TK300540,T1002,UD3LS11Q01,2024-12-17 23:17:59,high,email,Audit trail gaps on weekends,"audit blank for saturday edi (running v4.0.0)ts, compliance breathing down, mostly on Android13 pls advise quick",2024-12-20 15:41:50.845931920,3.9
TK300541,T1008,UWP9JXI9B7,2025-06-24 10:03:37,low,teams,Anomaly alerts too noisy,"alert storm every morning, (running v3.2.1) mostly false positives, region APAC, mostly on Android13 pls advise quick",2025-06-26 17:45:34.105365143,3.3
